famRank,family,famFreq,word,PoS,freq,ratio,categ,domain
853,psychiatry,2336,psychiatry,n,767,1.36,r,Rel
854,aggregate,2334,aggregate,j,865,2.80,y,
854,aggregate,2334,aggregate,n,549,2.47,y,
854,aggregate,2334,aggregation,n,497,3.01,y,
854,aggregate,2334,aggregate,v,423,2.75,y,
854,aggregate,2334,aggregated,j,143,3.19,x,
855,reproductive,2321,reproductive,j,2321,1.96,y,
856,ground,2314,ground,n,17563,0.76,x,
856,ground,2314,ground,v,1937,1.70,y,
856,ground,2314,foreground,n,974,1.62,r,Hum
856,ground,2314,grounded,j,403,2.44,r,Med
856,ground,2314,grounding,n,377,1.88,y,
856,ground,2314,ground,j,286,0.31,r,Med
856,ground,2314,foreground,v,168,3.03,r,Hum
856,ground,2314,groundless,j,62,1.13,x,
856,ground,2314,foregrounded,j,35,3.50,r,Hum
856,ground,2314,foregrounding,n,28,2.88,r,Hum
856,ground,2314,ungrounded,j,22,1.75,r,Hum
857,exert,2310,exert,v,2310,2.12,y,
857,exert,2310,exertion,n,486,1.52,r,Med
858,autonomous,2306,autonomous,j,2148,2.64,y,
858,autonomous,2306,autonomously,r,158,2.60,y,
859,dominance,2297,dominance,n,2297,2.15,y,
860,dissatisfy,2296,dissatisfaction,n,1564,2.38,y,
860,dissatisfy,2296,dissatisfied,j,732,1.70,y,
861,hostile,2295,hostile,j,2790,1.46,x,
861,hostile,2295,hostility,n,2295,1.64,y,
861,hostile,2295,hostile,n,20,1.09,r,His
862,spontaneous,2292,spontaneous,j,1551,1.66,y,
862,spontaneous,2292,spontaneously,r,741,1.97,y,
863,normative,2266,normative,j,2266,3.34,y,
864,contingent,2255,contingency,n,1319,1.91,y,
864,contingent,2255,contingent,j,936,2.59,y,
864,contingent,2255,contingent,n,707,1.37,x,
865,mature,2251,mature,j,1763,1.24,x,
865,mature,2251,maturity,n,1706,1.73,y,
865,mature,2251,mature,v,1199,1.23,x,
865,mature,2251,maturation,n,545,2.68,y,
865,mature,2251,immature,j,427,1.30,x,
865,mature,2251,maturing,j,147,1.43,x,
865,mature,2251,immaturity,n,89,1.40,r,Edu
865,mature,2251,prematurity,n,53,2.41,r,Soc
865,mature,2251,maturational,j,40,3.50,r,Edu
865,mature,2251,maturely,r,15,1.42,r,Rel
865,mature,2251,matured,j,9,1.17,r,Edu
866,disagree,2237,disagree,v,3571,0.93,x,
866,disagree,2237,disagreement,n,2237,1.53,y,
866,disagree,2237,disagreeable,j,94,0.88,x,
866,disagree,2237,disagreeably,r,0,0.00,x,
867,abundant,2232,abundance,n,2936,2.13,r,Sci
867,abundant,2232,abundant,j,1950,1.85,y,
867,abundant,2232,abundantly,r,282,1.56,y,
868,warrant,2230,warrant,v,1925,1.72,y,
868,warrant,2230,warrant,n,644,0.57,r,Law
868,warrant,2230,unwarranted,j,305,1.53,y,
868,warrant,2230,warranted,j,16,1.65,x,
869,neglect,2207,neglect,v,2207,1.53,y,
869,neglect,2207,neglect,n,1315,1.49,x,
869,neglect,2207,neglected,j,484,1.30,x,
870,vulnerable,2201,vulnerable,j,4197,1.29,x,
870,vulnerable,2201,vulnerability,n,2159,1.85,y,
870,vulnerable,2201,invulnerable,j,69,1.01,x,
870,vulnerable,2201,invulnerability,n,42,1.55,y,
871,polar,2199,polar,j,1448,1.62,r,Sci
871,polar,2199,bipolar,j,837,1.98,y,
871,polar,2199,polarization,n,768,2.45,y,
871,polar,2199,polarize,v,459,1.42,x,
871,polar,2199,polarity,n,370,2.56,y,
871,polar,2199,polarized,j,224,1.73,y,
871,polar,2199,polarizing,j,82,0.94,x,
872,ambiguity,2195,ambiguity,n,2195,2.44,y,
873,farm,2190,farmer,n,8115,1.12,x,
873,farm,2190,farm,n,8050,0.86,x,
873,farm,2190,farming,n,2190,1.51,y,
873,farm,2190,farm,v,387,1.12,x,
873,farm,2190,farmed,j,106,2.13,r,Sci
873,farm,2190,farming,j,50,1.42,r,Soc
874,causal,2179,causal,j,2067,3.22,y,
874,causal,2179,causality,n,777,3.10,r,Rel
874,causal,2179,causally,r,112,2.99,y,
875,academy,2174,academic,j,21231,2.41,r,Edu
875,academy,2174,academy,n,3997,0.99,x,
875,academy,2174,academic,n,1957,1.76,y,
875,academy,2174,academically,r,1136,2.04,r,Edu
875,academy,2174,academician,n,217,2.19,y,
876,static,2162,static,j,2162,1.89,y,
876,static,2162,static,n,70,0.79,x,
876,static,2162,statically,r,30,2.92,r,Med
877,disperse,2159,disperse,v,1185,1.55,y,
877,disperse,2159,dispersal,n,596,2.67,r,Sci
877,disperse,2159,dispersion,n,590,2.98,y,
877,disperse,2159,dispersed,j,384,2.43,y,
878,think,2157,think,v,63193,0.26,x,
878,think,2157,thought,n,13943,0.89,x,
878,think,2157,thinking,n,10211,1.53,r,Edu
878,think,2157,thinker,n,1968,1.93,y,
878,think,2157,thoughtful,j,1132,0.95,x,
878,think,2157,rethink,v,973,1.36,x,
878,think,2157,unthinkable,j,419,0.84,x,
878,think,2157,think,n,393,0.47,x,
878,think,2157,rethinking,n,189,1.83,y,
878,think,2157,thoughtfully,r,163,0.36,x,
878,think,2157,thoughtless,j,79,0.74,x,
878,think,2157,unthinking,j,71,1.20,x,
878,think,2157,thoughtfulness,n,58,0.88,x,
878,think,2157,unthinkingly,r,31,1.12,r,Hum
878,think,2157,rethink,n,26,1.02,r,Med
878,think,2157,thoughtlessly,r,22,0.90,r,Rel
878,think,2157,thoughtlessness,n,12,0.89,r,Rel
879,pathway,2155,pathway,n,2155,2.09,y,
880,doubt,2147,doubt,n,4483,0.78,x,
880,doubt,2147,doubt,v,2215,0.69,x,
880,doubt,2147,undoubtedly,r,2147,1.71,y,
880,doubt,2147,doubtful,j,643,1.19,x,
880,doubt,2147,doubtless,r,392,1.24,x,
880,doubt,2147,doubter,n,83,0.75,r,Rel
880,doubt,2147,undoubted,j,55,2.24,x,
880,doubt,2147,doubting,j,13,0.76,r,Rel
880,doubt,2147,doubting,n,10,0.88,r,Hum
880,doubt,2147,doubtfully,r,6,0.10,r,Hum
881,institution,2147,institution,n,27323,2.10,r,Edu
881,institution,2147,institutional,j,8719,2.75,r,Edu
881,institution,2147,institutionalize,v,911,2.33,y,
881,institution,2147,institutionalized,j,541,2.56,y,
881,institution,2147,institutionalization,n,529,3.03,y,
881,institution,2147,institutionally,r,166,2.46,y,
882,confine,2147,confine,v,2147,1.61,y,
882,confine,2147,confinement,n,478,1.18,x,
882,confine,2147,confining,j,154,1.47,x,
882,confine,2147,confined,j,153,1.41,x,
882,confine,2147,unconfined,j,36,2.47,r,Med
883,subordinate,2142,subordinate,j,1169,2.40,y,
883,subordinate,2142,subordinate,n,585,1.89,y,
883,subordinate,2142,subordination,n,576,3.06,x,
883,subordinate,2142,subordinate,v,388,2.69,y,
883,subordinate,2142,insubordination,n,72,1.10,x,
883,subordinate,2142,subordinated,j,49,2.20,x,
883,subordinate,2142,insubordinate,j,18,1.15,r,His
884,descend,2133,descendant,n,1774,1.68,y,
884,descend,2133,descend,v,1455,0.68,x,
884,descend,2133,descending,j,359,1.58,y,
885,proponent,2132,proponent,n,2132,1.77,y,
886,hemisphere,2127,hemisphere,n,2127,2.14,y,
886,hemisphere,2127,hemispheric,j,275,2.65,r,Edu
886,hemisphere,2127,hemispherical,j,40,2.41,r,Sci
887,elicit,2124,elicit,v,2124,2.24,y,
887,elicit,2124,elicitation,n,73,3.45,r,Edu+Soc
888,endow,2108,endowment,n,1236,1.52,y,
888,endow,2108,endow,v,872,1.89,y,
888,endow,2108,endowed,j,29,1.12,r,Edu+Rel
889,trajectory,2105,trajectory,n,2105,2.29,y,
890,persuasion,2100,persuasive,j,935,1.59,y,
890,persuasion,2100,persuasion,n,876,1.72,y,
890,persuasion,2100,persuasively,r,211,2.12,y,
890,persuasion,2100,persuasiveness,n,78,2.35,y,
891,heighten,2100,heightened,j,1104,1.73,y,
891,heighten,2100,heighten,v,996,1.50,y,
891,heighten,2100,heightening,j,21,1.89,r,Hum
892,fertile,2073,fertility,n,2073,1.83,y,
892,fertile,2073,fertilizer,n,1486,1.45,r,Sci
892,fertile,2073,fertile,j,1121,1.49,x,
892,fertile,2073,fertilization,n,442,1.60,r,Sci
892,fertile,2073,infertility,n,373,1.09,r,Med
892,fertile,2073,fertilize,v,290,1.12,r,Sci
892,fertile,2073,infertile,j,192,1.36,x,
892,fertile,2073,fertilized,j,136,1.46,r,Sci
892,fertile,2073,fertilizing,n,2,0.21,r,Hum
893,underscore,2068,underscore,v,2068,1.74,y,
893,underscore,2068,underscore,n,36,1.10,r,Hum
894,paragraph,2057,paragraph,n,2057,1.75,y,
894,paragraph,2057,para,n,1127,2.04,r,Hum
895,beta,2043,beta,n,2043,2.30,y,
896,overview,2042,overview,n,2042,2.26,y,
897,privatize,2040,privatization,n,2040,2.13,y,
897,privatize,2040,privatize,v,483,1.27,x,
897,privatize,2040,privatized,j,233,2.25,x,
898,disseminate,2037,disseminate,v,1127,2.33,y,
898,disseminate,2037,dissemination,n,910,2.90,y,
898,disseminate,2037,disseminated,j,48,2.90,r,Med
899,coherent,2030,coherent,j,1919,2.20,y,
899,coherent,2030,incoherent,j,252,1.37,x,
899,coherent,2030,coherently,r,111,2.23,y,
899,coherent,2030,cohere,v,89,2.12,r,Hum
899,coherent,2030,incoherently,r,25,0.71,r,Law
900,disrupt,2021,disrupt,v,1961,1.45,x,
900,disrupt,2021,disruption,n,1875,2.01,y,
900,disrupt,2021,disruptive,j,1427,2.15,r,Edu+Med
900,disrupt,2021,disrupted,j,146,1.81,y,
901,mobilize,2011,mobilize,v,2011,1.91,y,
901,mobilize,2011,mobilization,n,1335,2.71,r,His
901,mobilize,2011,mobilizing,j,36,2.74,r,His
901,mobilize,2011,mobilized,j,18,1.97,r,His
902,disposition,2010,disposition,n,2010,2.30,y,
903,complicate,2004,complicated,j,3389,0.96,x,
903,complicate,2004,complication,n,2673,1.71,r,Med
903,complicate,2004,complicate,v,1820,1.63,y,
903,complicate,2004,uncomplicated,j,209,1.39,r,Med
903,complicate,2004,complicating,j,184,1.70,y,
904,viewpoint,2002,viewpoint,n,2002,1.80,y,
905,arbitrary,1990,arbitrary,j,1642,2.11,y,
905,arbitrary,1990,arbitrarily,r,348,1.86,y,
905,arbitrary,1990,arbitrariness,n,167,2.59,r,Hum
906,harm,1989,harm,n,2991,1.25,x,
906,harm,1989,harmful,j,1989,1.68,y,
906,harm,1989,harm,v,1898,1.05,x,
906,harm,1989,harmless,j,570,0.79,x,
906,harm,1989,unharmed,j,81,0.58,x,
906,harm,1989,harmlessly,r,46,0.60,x,
906,harm,1989,harmfulness,n,21,2.83,r,Soc+Med
907,applicant,1986,applicant,n,1986,1.52,y,
908,disadvantage,1986,disadvantage,n,1925,1.86,y,
908,disadvantage,1986,disadvantaged,j,1086,1.90,r,Edu
908,disadvantage,1986,disadvantageous,j,61,2.43,y,
908,disadvantage,1986,disadvantage,v,29,2.03,x,
909,pervasive,1962,pervasive,j,1774,1.96,y,
909,pervasive,1962,pervasiveness,n,188,2.29,y,
909,pervasive,1962,pervasively,r,85,2.29,r,Law
910,plausible,1950,plausible,j,1709,2.01,y,
910,plausible,1950,plausibility,n,276,2.49,r,Law
910,plausible,1950,implausible,j,241,1.56,y,
910,plausible,1950,plausibly,r,218,2.36,r,Law
910,plausible,1950,implausibly,r,25,1.41,x,
910,plausible,1950,implausibility,n,23,1.87,r,Hum
911,interfere,1947,interfere,v,2486,1.43,x,
911,interfere,1947,interference,n,1947,1.94,y,
911,interfere,1947,interfering,j,33,2.03,r,Med
912,converse,1945,conversely,r,1802,2.56,y,
912,converse,1945,converse,v,374,1.05,x,
912,converse,1945,converse,n,143,1.80,y,
912,converse,1945,converse,j,48,1.10,x,
913,satisfactory,1937,satisfactory,j,1258,1.97,y,
913,satisfactory,1937,unsatisfactory,j,382,1.81,y,
913,satisfactory,1937,satisfactorily,r,297,2.14,y,
914,destruction,1931,destruction,n,4385,1.17,x,
914,destruction,1931,destructive,j,1931,1.67,y,
914,destruction,1931,destructiveness,n,104,2.26,r,Rel
914,destruction,1931,indestructible,j,70,0.66,x,
914,destruction,1931,destructively,r,35,1.95,x,
914,destruction,1931,destruct,n,4,0.58,r,His
915,recreation,1928,recreational,j,1928,1.70,y,
915,recreation,1928,recreation,n,1302,0.83,x,
916,overlap,1914,overlap,n,1103,2.29,y,
916,overlap,1914,overlap,v,940,1.45,x,
916,overlap,1914,overlapping,j,811,2.06,y,
917,intermediate,1914,intermediate,j,1914,2.08,y,
917,intermediate,1914,intermediate,n,58,1.28,r,Sci
917,intermediate,1914,intermediate,v,55,2.35,r,Med
918,simple,1908,simply,r,23339,1.14,x,
918,simple,1908,simple,j,17540,1.12,x,
918,simple,1908,simplify,v,1050,1.69,y,
918,simple,1908,simplified,j,481,2.07,y,
918,simple,1908,simplification,n,277,2.08,y,
918,simple,1908,simplifying,j,100,2.33,y,
918,simple,1908,simple,n,20,1.89,r,Hum+Rel
919,empathy,1906,empathy,n,1617,1.93,y,
919,empathy,1906,empathetic,j,289,1.75,y,
919,empathy,1906,empathize,v,197,1.18,x,
920,prevalent,1905,prevalence,n,3252,3.01,r,Med
920,prevalent,1905,prevalent,j,1905,2.17,y,
921,age,1904,age,n,40706,1.27,x,
921,age,1904,age,v,2726,1.23,r,Med
921,age,1904,aging,n,1904,1.76,y,
921,age,1904,aging,j,1514,1.11,x,
921,age,1904,aged,j,789,1.25,x,
921,age,1904,underage,j,84,0.38,x,
921,age,1904,ageing,j,50,2.57,r,Med
921,age,1904,ageless,j,48,0.49,r,Med
921,age,1904,ageism,n,40,1.56,r,Soc
922,activate,1902,activate,v,1756,1.63,y,
922,activate,1902,activation,n,875,2.87,r,Med
922,activate,1902,activated,j,271,2.48,r,Med
922,activate,1902,inactivation,n,170,3.25,r,Med
922,activate,1902,reactivate,v,146,1.58,y,
922,activate,1902,reactivation,n,102,2.93,r,Med
922,activate,1902,activator,n,58,1.90,r,Sci+Med
922,activate,1902,activating,j,24,2.80,r,Edu
923,disparity,1887,disparity,n,1887,2.02,y,
924,prevail,1884,prevail,v,2291,1.44,x,
924,prevail,1884,prevailing,j,1884,2.07,y,
925,multiply,1877,multiply,v,1621,1.55,y,
925,multiply,1877,multiplication,n,467,2.53,r,Edu
925,multiply,1877,multiplier,n,256,2.09,y,
925,multiply,1877,multiply,r,47,2.61,x,
925,multiply,1877,multiplying,j,13,1.42,r,Hum
926,generator,1869,generator,n,1869,1.52,y,
927,genre,1858,genre,n,3398,1.85,r,Hum
927,genre,1858,generic,j,1858,1.82,y,
927,genre,1858,generically,r,117,1.84,r,Hum
928,definitive,1853,definitive,j,1477,1.60,y,
928,definitive,1853,definitively,r,376,1.71,y,
929,coincide,1851,coincide,v,1797,1.92,y,
929,coincide,1851,coincidence,n,1078,0.95,x,
929,coincide,1851,coincidentally,r,239,0.94,x,
929,coincide,1851,coincidental,j,178,1.35,r,Hum
929,coincide,1851,coincident,j,54,2.49,y,
930,leisure,1841,leisure,n,1841,1.74,y,
930,leisure,1841,leisurely,j,173,0.66,x,
930,leisure,1841,leisurely,r,50,0.58,x,
930,leisure,1841,leisured,j,22,2.08,x,
931,maternal,1830,maternal,j,1830,2.02,y,
931,maternal,1830,maternally,r,25,1.90,r,Sci
932,intend,1807,intend,v,8715,1.20,x,
932,intend,1807,intended,j,1051,1.87,y,
932,intend,1807,unintended,j,756,1.68,y,
933,primitive,1804,primitive,j,1804,1.57,y,
933,primitive,1804,primitive,n,478,1.86,r,Hum
933,primitive,1804,primitivism,n,156,2.68,r,Hum
933,primitive,1804,primitively,r,16,1.65,r,Sci
934,transcend,1802,transcend,v,1802,1.95,y,
934,transcend,1802,transcendent,j,832,2.34,r,Rel
934,transcend,1802,transcendence,n,714,2.54,r,Rel
934,transcend,1802,transcendental,j,379,2.14,r,Hum+Rel
934,transcend,1802,transcending,j,11,1.93,x,
934,transcend,1802,transcendentally,r,7,1.02,r,Hum+Rel
935,educate,1794,education,n,80470,2.24,r,Edu
935,educate,1794,educational,j,20153,2.53,r,Edu
935,educate,1794,educator,n,13000,2.68,r,Edu+Hum
935,educate,1794,educate,v,4548,1.45,x,
935,educate,1794,educated,j,1794,1.60,y,
935,educate,1794,educationally,r,294,2.47,r,Edu+Hum
935,educate,1794,uneducated,j,280,1.43,x,
935,educate,1794,educative,j,87,3.02,r,Edu
935,educate,1794,educationist,n,20,2.41,r,Edu+Hum
935,educate,1794,educating,n,11,0.70,r,Edu
935,educate,1794,educating,j,10,1.46,x,
936,dependency,1791,dependency,n,1791,2.35,y,
937,bureaucrat,1785,bureaucratic,j,1744,1.78,y,
937,bureaucrat,1785,bureaucrat,n,971,1.14,r,Law
937,bureaucrat,1785,bureaucratization,n,62,2.78,x,
937,bureaucrat,1785,bureaucratically,r,41,2.32,y,
937,bureaucrat,1785,bureaucratized,j,19,2.22,x,
938,perpetuate,1783,perpetuate,v,1493,1.98,y,
938,perpetuate,1783,perpetuation,n,290,2.72,y,
939,robust,1770,robust,j,1717,1.61,y,
939,robust,1770,robustness,n,225,2.82,x,
939,robust,1770,robustly,r,53,1.52,y,
940,gradual,1769,gradually,r,4375,1.35,x,
940,gradual,1769,gradual,j,1769,1.97,y,
940,gradual,1769,gradualism,n,56,2.28,x,
941,exemplify,1760,exemplify,v,1760,2.35,y,
941,exemplify,1760,exemplification,n,34,3.40,r,Hum
942,appropriated,1758,appropriation,n,1758,1.63,y,
942,appropriated,1758,appropriated,j,39,1.61,r,Hum
943,locus,1749,locus,n,1749,3.16,y,
944,exacerbate,1746,exacerbate,v,1746,2.07,y,
944,exacerbate,1746,exacerbation,n,156,2.58,r,Med
945,proximity,1745,proximity,n,1745,1.80,y,
946,refuse,1729,refuse,v,7441,0.80,x,
946,refuse,1729,refusal,n,1729,1.54,y,
946,refuse,1729,refuse,n,236,1.24,x,
946,refuse,1729,refused,j,10,1.09,x,
947,tangible,1727,tangible,j,1342,1.66,y,
947,tangible,1727,intangible,j,385,1.59,y,
947,tangible,1727,intangibles,n,82,0.87,x,
947,tangible,1727,tangibly,r,40,1.84,r,Hum
948,stand,1726,stand,v,17730,0.41,x,
948,stand,1726,stand,n,2951,0.50,x,
948,stand,1726,standing,n,2844,0.96,x,
948,stand,1726,long-standing,j,1726,1.72,y,
948,stand,1726,standing,j,71,1.24,r,Med
949,offspring,1726,offspring,n,1726,1.80,y,
950,apparatus,1722,apparatus,n,1722,2.00,y,
951,thorough,1719,thoroughly,r,2061,1.04,x,
951,thorough,1719,thorough,j,1719,1.50,y,
951,thorough,1719,thoroughness,n,99,1.34,x,
952,pragmatic,1710,pragmatic,j,1581,2.00,y,
952,pragmatic,1710,pragmatically,r,129,2.33,y,
952,pragmatic,1710,pragmatics,n,89,3.09,r,Edu+Hum
953,regular,1709,regular,j,9140,1.09,x,
953,regular,1709,regularly,r,4485,1.28,x,
953,regular,1709,irregular,j,969,1.56,y,
953,regular,1709,regularity,n,603,1.93,y,
953,regular,1709,irregularity,n,412,1.37,x,
953,regular,1709,regular,n,191,0.47,x,
953,regular,1709,irregularly,r,137,1.54,y,
953,regular,1709,regularize,v,93,2.58,x,
953,regular,1709,irregular,n,91,2.07,r,His
953,regular,1709,regularization,n,48,2.95,r,Hum
953,regular,1709,regularized,j,36,2.93,r,Hum
954,enlarge,1709,enlarge,v,1129,1.53,y,
954,enlarge,1709,enlargement,n,580,2.19,y,
954,enlarge,1709,enlarged,j,400,1.64,r,Med
954,enlarge,1709,enlarger,n,55,2.27,r,Sci
954,enlarge,1709,enlarging,j,36,2.63,r,Med
955,converge,1707,convergence,n,1171,2.40,y,
955,converge,1707,converge,v,891,1.41,x,
955,converge,1707,convergent,j,415,3.11,y,
955,converge,1707,converging,j,121,2.06,y,
956,workforce,1707,workforce,n,1707,1.61,y,
957,livestock,1705,livestock,n,1705,1.58,y,
958,continuum,1687,continuum,n,1687,2.59,y,
959,reform,1683,reform,n,16507,1.42,x,
959,reform,1683,reform,v,1684,1.23,x,
959,reform,1683,reformer,n,1434,1.59,y,
959,reform,1683,reformation,n,652,2.40,r,Rel
959,reform,1683,reformed,j,562,1.98,r,Rel
959,reform,1683,reformist,j,333,1.86,r,His
959,reform,1683,reforming,j,249,1.73,y,
959,reform,1683,reformist,n,107,1.38,r,His+Law
959,reform,1683,unreformed,j,37,1.99,r,Law
959,reform,1683,reformism,n,33,2.31,r,His
959,reform,1683,reformatory,j,13,1.38,r,His
960,cumulative,1680,cumulative,j,1584,2.38,y,
960,cumulative,1680,cumulatively,r,96,2.00,y,
961,heterogenous,1677,heterogeneous,j,930,3.06,y,
961,heterogenous,1677,heterogeneity,n,689,3.25,y,
961,heterogenous,1677,heterogenous,j,58,3.03,y,
962,increment,1673,incremental,j,987,2.19,y,
962,increment,1673,increment,n,517,1.90,y,
962,increment,1673,incrementally,r,169,1.69,y,
962,increment,1673,incrementalism,n,30,1.48,r,Law
963,focal,1666,focal,j,1666,2.05,y,
964,paradox,1666,paradox,n,1666,1.84,y,
964,paradox,1666,paradoxically,r,947,2.25,r,Hum
964,paradox,1666,paradoxical,j,771,2.38,r,Hum
965,qualify,1659,qualify,v,3312,1.06,x,
965,qualify,1659,qualified,j,1826,1.60,r,Edu
965,qualify,1659,qualification,n,1659,1.79,y,
965,qualify,1659,unqualified,j,334,1.45,x,
965,qualify,1659,qualifying,j,214,0.90,x,
965,qualify,1659,qualifier,n,125,0.58,x,
965,qualify,1659,qualifying,n,38,0.41,r,Edu
966,inherit,1649,inherit,v,1804,1.04,x,
966,inherit,1649,inheritance,n,1172,1.54,y,
966,inherit,1649,inherited,j,477,1.81,y,
966,inherit,1649,inheritor,n,86,1.48,x,
967,prestige,1647,prestige,n,1647,1.80,y,
967,prestige,1647,prestigious,j,991,1.04,x,
968,petroleum,1643,petroleum,n,1643,1.64,y,
969,preclude,1633,preclude,v,1633,2.37,y,
970,trauma,1631,trauma,n,3430,1.76,r,Hum
970,trauma,1631,traumatic,j,1631,1.84,y,
971,constituency,1631,constituency,n,1631,1.60,y,
972,network,1624,network,n,18082,1.29,x,
972,network,1624,networking,n,920,1.57,y,
972,network,1624,network,v,395,1.64,y,
972,network,1624,networked,j,309,2.31,y,
972,network,1624,networker,n,19,1.15,r,Fin
973,inferior,1623,inferior,j,1623,2.10,y,
973,inferior,1623,inferiority,n,475,2.24,x,
973,inferior,1623,inferior,n,85,2.25,x,
974,hinder,1621,hinder,v,1377,2.06,y,
974,hinder,1621,hindrance,n,244,1.85,y,
974,hinder,1621,unhindered,j,83,1.74,x,
974,hinder,1621,hindered,j,17,2.71,r,Edu
975,familiar,1614,familiar,j,7506,0.99,x,
975,familiar,1614,unfamiliar,j,1384,1.23,x,
975,familiar,1614,familiarity,n,1209,1.77,y,
975,familiar,1614,familiarize,v,306,2.08,y,
975,familiar,1614,unfamiliarity,n,99,2.15,y,
975,familiar,1614,familiarization,n,66,2.63,x,
975,familiar,1614,familiar,n,38,1.42,r,Hum
975,familiar,1614,familiarly,r,33,0.85,r,Hum
976,erode,1610,erode,v,1326,1.53,y,
976,erode,1610,eroding,j,284,1.59,y,
976,erode,1610,eroded,j,179,1.67,r,Sci
977,facet,1607,facet,n,1149,1.97,y,
977,facet,1607,multifaceted,j,458,2.25,y,
977,facet,1607,faceted,j,21,0.81,x,
978,salient,1606,salient,j,1606,2.88,y,
978,salient,1606,salience,n,466,3.24,r,Soc
979,work,1605,work,v,76381,0.77,x,
979,work,1605,work,n,70763,1.22,x,
979,work,1605,worker,n,28545,1.31,x,
979,work,1605,works,n,9796,1.31,r,Hum
979,work,1605,working,j,4517,1.32,x,
979,work,1605,co-worker,n,1571,1.21,x,
979,work,1605,working,n,1149,1.66,y,
979,work,1605,workable,j,456,1.54,y,
979,work,1605,rework,v,358,1.41,x,
979,work,1605,unworkable,j,124,1.50,x,
979,work,1605,reworking,n,108,1.84,r,Hum
979,work,1605,worked,j,90,2.06,r,Edu
979,work,1605,reworked,j,16,1.47,x,
979,work,1605,unworked,j,12,1.68,r,Hum
980,open,1604,open,v,16277,0.47,x,
980,open,1604,open,j,14594,0.70,x,
980,open,1604,opening,n,4451,0.80,x,
980,open,1604,openly,r,2033,1.17,x,
980,open,1604,openness,n,1604,1.99,y,
980,open,1604,reopen,v,512,0.55,x,
980,open,1604,open,r,414,0.28,x,
980,open,1604,opener,n,132,0.17,x,
980,open,1604,reopening,n,67,0.85,x,
980,open,1604,unopened,j,41,0.29,x,
980,open,1604,opened,j,32,0.36,r,Hum
980,open,1604,opening,j,27,0.32,r,Hum
980,open,1604,reopened,j,7,0.88,r,Hum
981,greece,1602,Greek,j,2959,1.42,x,
981,greece,1602,Greek,n,1602,1.51,y,
981,greece,1602,Grecian,j,17,0.37,x,
982,discern,1602,discern,v,1527,2.08,y,
982,discern,1602,discernment,n,368,2.77,r,Rel
982,discern,1602,discerning,j,238,1.50,r,Rel
982,discern,1602,discernable,j,75,1.62,y,
983,accord,1602,accordance,i,1822,2.53,y,
983,accord,1602,accord,v,1532,2.11,y,
983,accord,1602,accord,n,1419,1.31,r,His
983,accord,1602,accordance,n,70,2.23,y,
984,disproportion,1600,disproportionate,j,826,1.84,y,
984,disproportion,1600,disproportionately,r,612,1.85,y,
